Max_Value,Neuron_Index,Predicted_Label
14.398634910583496,27,0
8.647449493408203,86,3
12.274435997009277,0,1
11.230268478393555,103,6
11.247711181640625,91,4
15.383565902709961,32,2
12.402775764465332,63,3
15.179495811462402,72,6
9.058492660522461,9,1
8.20918083190918,0,1
8.259282112121582,29,1
7.6476922035217285,52,3
9.252666473388672,4,9
13.160528182983398,19,5
10.849570274353027,103,2
11.431105613708496,10,9
9.0521821975708,116,4
7.2206621170043945,111,5
12.930949211120605,116,9
7.59564208984375,17,3
8.294503211975098,36,9
14.409255027770996,91,0
11.36539077758789,52,3
10.914189338684082,83,6
10.63805103302002,120,5
10.739407539367676,8,5
10.971199035644531,116,7
11.673583030700684,14,2
14.929718017578125,102,2
9.429609298706055,14,7
5.3909807205200195,9,1
10.421486854553223,54,2
12.043926239013672,19,8
8.481191635131836,91,4
10.804815292358398,29,1
6.443687915802002,4,7
16.490957260131836,47,3
9.78355884552002,27,3
13.794173240661621,63,8
11.854061126708984,102,8
8.551751136779785,102,7
9.759458541870117,14,9
14.775540351867676,14,2
11.058356285095215,32,2
14.094976425170898,74,4
10.711804389953613,0,1
12.737321853637695,16,5
13.455641746520996,19,9
15.129626274108887,15,8
11.906827926635742,109,7
7.312405586242676,36,2
10.580862045288086,0,3
20.07681655883789,72,0
11.195510864257812,47,2
18.482290267944336,74,4
11.845057487487793,32,2
10.741693496704102,19,4
9.317680358886719,86,1
9.91890811920166,111,9
8.866000175476074,16,5
10.044992446899414,14,7
9.780533790588379,14,7
11.578529357910156,32,2
9.531881332397461,29,8
12.459939956665039,103,2
12.064677238464355,19,0
11.840680122375488,54,8
11.180828094482422,61,5
12.331398963928223,10,7
7.745072364807129,4,7
8.532892227172852,29,9
13.12713623046875,0,1
10.466816902160645,66,8
12.932380676269531,0,1
11.976860046386719,19,8
20.5747127532959,72,0
10.795486450195312,29,3
16.7382869720459,14,0
10.021986961364746,0,1
11.540079116821289,102,9
12.666166305541992,19,9
12.997525215148926,74,4
12.822096824645996,29,1
11.817052841186523,84,8
9.279728889465332,44,2
8.851211547851562,0,1
14.425862312316895,32,2
11.330058097839355,33,9
10.493619918823242,36,7
6.587172031402588,111,5
11.24050235748291,116,9
12.47765827178955,14,2
9.426166534423828,103,6
13.054713249206543,107,4
10.662147521972656,29,1
12.404598236083984,19,5
16.00246238708496,19,8
13.58135986328125,54,2
11.99841022491455,116,9
12.55155086517334,56,2
14.167411804199219,23,0
11.945144653320312,42,4
28.54970359802246,72,0
22.403812408447266,72,0
12.642674446105957,63,2
10.114523887634277,26,8
11.159029006958008,0,4
12.345967292785645,109,7
12.154386520385742,0,1
10.004107475280762,36,2
10.625164031982422,94,4
15.811473846435547,72,0
10.879528045654297,63,2
8.860857009887695,17,7
11.340867042541504,67,4
12.49713134765625,16,3
8.842917442321777,63,3
17.44361114501953,15,0
16.22210693359375,15,0
14.215879440307617,52,3
12.581724166870117,0,1
12.463074684143066,74,9
11.442024230957031,90,6
12.184399604797363,94,5
12.052380561828613,52,2
13.462590217590332,19,5
10.666705131530762,29,9
10.330218315124512,102,7
10.319345474243164,10,9
12.335429191589355,27,3
9.84840202331543,116,0
8.963653564453125,94,4
12.202461242675781,103,2
14.205899238586426,72,0
10.355600357055664,36,7
11.506583213806152,0,1
11.076193809509277,0,1
11.580863952636719,32,2
11.808199882507324,29,1
14.372322082519531,27,5
9.211686134338379,26,3
9.471794128417969,63,3
11.699618339538574,116,9
8.771344184875488,10,7
13.11530590057373,27,8
11.812954902648926,56,6
19.644760131835938,47,3
7.8145551681518555,49,6
11.601384162902832,0,1
12.592023849487305,27,3
10.266243934631348,19,8
13.571667671203613,29,1
10.11522102355957,15,0
11.794648170471191,8,5
10.043997764587402,29,1
10.448015213012695,14,3
9.49852466583252,0,1
15.516463279724121,19,5
14.873586654663086,27,5
13.139720916748047,25,6
10.15120792388916,32,1
8.610702514648438,100,8
13.261420249938965,81,5
5.863740921020508,2,1
7.880429267883301,111,7
8.350641250610352,4,9
13.947815895080566,52,4
10.72627067565918,49,6
13.57358169555664,84,2
10.746198654174805,63,2
15.312493324279785,102,5
9.737401962280273,15,0
9.04748821258545,85,6
12.532732009887695,19,5
11.663928985595703,49,6
8.401938438415527,26,3
9.910581588745117,14,7
13.549772262573242,29,2
12.880738258361816,119,0
11.612322807312012,19,8
11.030621528625488,19,8
12.586338996887207,8,5
8.896617889404297,65,4
9.763092994689941,0,1
10.530614852905273,0,1
9.302752494812012,79,4
17.832853317260742,72,0
7.843177318572998,10,7
11.219354629516602,19,3
8.564635276794434,102,7
12.1995267868042,98,6
8.238062858581543,29,1
14.56071662902832,47,6
8.947357177734375,36,2
8.322244644165039,61,1
10.319183349609375,94,9
11.41116714477539,24,2
10.518099784851074,102,8
12.899123191833496,49,6
9.942743301391602,0,1
9.724831581115723,74,9
11.836103439331055,98,5
15.179281234741211,85,2
11.253071784973145,16,5
9.521001815795898,111,4
16.94834327697754,74,4
15.894612312316895,15,2
7.791317462921143,63,8
13.412179946899414,21,3
7.927001476287842,102,8
9.439295768737793,32,2
13.641244888305664,119,4
13.147994041442871,19,5
15.685340881347656,102,0
12.603466987609863,21,3
11.366381645202637,0,1
14.820276260375977,10,7
10.488295555114746,29,7
14.783899307250977,19,5
17.55997657775879,82,7
7.316043376922607,111,9
9.608290672302246,82,7
11.004657745361328,0,1
9.66254997253418,94,9
9.689013481140137,85,2
9.109206199645996,0,1
7.411691665649414,65,4
12.991986274719238,15,2
10.34251880645752,4,9
15.178616523742676,14,2
17.859539031982422,72,0
14.223666191101074,93,4
6.9528889656066895,55,9
10.203539848327637,0,1
8.69839096069336,49,4
8.824736595153809,19,8
9.140170097351074,29,1
8.348501205444336,19,8
10.550392150878906,52,4
12.884007453918457,94,5
8.813688278198242,74,9
8.269856452941895,36,8
8.543766975402832,102,8
14.875316619873047,27,3
9.859188079833984,102,7
10.013101577758789,47,6
25.71868133544922,72,0
12.39770221710205,15,0
12.018410682678223,52,3
7.113353729248047,27,0
10.97918701171875,15,2
13.795949935913086,72,0
13.52941608428955,49,6
9.66029167175293,111,9
9.243250846862793,8,3
16.90727996826172,102,3
18.112201690673828,16,3
15.033805847167969,14,3
9.451615333557129,63,2
11.734932899475098,52,3
10.197867393493652,35,9
11.692264556884766,29,1
6.786557197570801,63,2
8.604833602905273,83,6
9.703573226928711,84,8
14.129969596862793,116,0
9.870148658752441,94,5
19.586538314819336,25,6
16.17127799987793,19,6
12.551111221313477,56,6
12.960498809814453,33,3
10.628837585449219,19,8
9.089426040649414,94,8
14.717245101928711,36,2
12.784224510192871,32,7
16.073999404907227,19,5
10.289238929748535,27,8
7.334024429321289,8,9
11.418561935424805,25,6
8.078276634216309,86,1
11.283154487609863,19,8
20.369686126708984,119,4
12.271977424621582,0,1
14.607007026672363,106,2
10.391450881958008,19,5
12.318784713745117,19,9
6.372152805328369,29,1
10.395363807678223,116,9
11.0805082321167,10,7
12.728493690490723,112,5
10.364724159240723,94,4
9.626691818237305,27,0
12.33066177368164,94,8
9.984161376953125,111,9
8.807866096496582,94,9
8.89869499206543,29,1
15.487727165222168,72,0
10.646848678588867,8,5
13.633194923400879,54,2
16.909852981567383,52,3
11.266632080078125,82,7
12.830648422241211,47,2
11.900598526000977,116,9
10.309062004089355,94,4
10.791108131408691,91,0
6.64642333984375,84,6
14.918036460876465,52,3
16.10708236694336,14,9
14.345251083374023,47,5
12.118639945983887,15,2
7.368383884429932,0,1
10.68948745727539,125,3
8.615819931030273,9,1
12.763625144958496,16,3
9.982609748840332,28,6
11.105262756347656,16,5
11.233675003051758,46,7
8.501977920532227,25,4
10.753019332885742,36,2
15.265959739685059,85,2
14.562825202941895,25,6
8.383454322814941,26,3
13.446297645568848,56,2
13.366206169128418,25,6
9.619972229003906,27,5
8.316149711608887,94,4
8.10747241973877,63,8
7.900435924530029,8,9
13.595731735229492,10,7
12.106956481933594,106,1
10.223127365112305,2,3
18.69609832763672,72,0
13.45792293548584,16,3
12.31056022644043,19,8
11.231154441833496,24,3
12.171603202819824,0,1
7.194344520568848,74,9
11.074092864990234,47,3
11.938102722167969,74,4
14.375038146972656,74,4
12.514689445495605,49,6
14.625850677490234,124,4
10.615043640136719,29,2
9.429600715637207,29,1
6.976491451263428,106,8
13.769851684570312,85,2
12.053401947021484,16,5
14.721818923950195,74,4
6.591700077056885,63,8
9.873573303222656,37,8
10.815083503723145,67,4
10.49460506439209,72,0
19.043811798095703,72,0
13.569978713989258,54,2
11.347204208374023,2,3
12.988775253295898,15,2
7.449455738067627,94,7
7.851899147033691,29,7
11.395955085754395,66,0
12.183748245239258,63,8
13.152204513549805,82,7
9.297297477722168,74,4
14.821452140808105,124,4
12.581052780151367,36,7
10.308027267456055,4,9
14.46364974975586,56,6
7.128010272979736,124,9
20.638980865478516,72,0
10.104244232177734,74,9
8.159255981445312,84,8
12.249430656433105,14,0
11.4473295211792,94,4
7.885716438293457,90,6
12.902552604675293,14,0
11.741623878479004,86,6
10.724738121032715,52,3
11.067697525024414,51,5
11.343230247497559,65,4
9.361044883728027,102,8
15.11972427368164,21,3
11.009689331054688,47,3
9.644185066223145,4,9
11.26496410369873,27,3
12.743139266967773,26,3
10.952773094177246,102,3
9.268620491027832,23,7
11.109213829040527,36,8
18.335620880126953,72,0
8.704082489013672,85,2
9.07259750366211,33,2
9.760161399841309,0,1
9.302176475524902,116,7
12.013672828674316,72,0
10.491313934326172,85,6
14.523096084594727,19,5
10.61386489868164,42,4
14.411131858825684,21,3
9.897059440612793,29,3
17.119909286499023,72,0
10.765488624572754,94,9
12.014150619506836,49,6
10.636942863464355,16,3
11.297657012939453,34,8
16.39670753479004,112,0
12.039716720581055,4,9
15.752340316772461,116,9
11.628262519836426,49,6
9.21700668334961,32,8
13.62081527709961,113,6
7.549173355102539,98,8
11.404690742492676,102,5
8.988845825195312,32,7
9.921968460083008,27,8
13.485215187072754,25,6
16.8962345123291,72,0
10.542534828186035,36,2
9.352696418762207,0,4
21.950149536132812,116,0
14.267006874084473,56,2
8.55571174621582,32,2
8.811553955078125,2,3
11.155325889587402,61,1
9.108282089233398,10,9
13.266642570495605,24,7
12.321613311767578,81,5
11.514062881469727,86,1
11.249958992004395,80,0
9.927258491516113,36,8
15.85224437713623,74,4
15.347651481628418,103,6
11.095017433166504,80,2
16.642465591430664,56,6
11.13547420501709,33,7
9.966867446899414,74,9
8.771363258361816,125,3
12.436102867126465,47,2
10.04027271270752,116,9
13.116903305053711,36,8
11.623642921447754,44,2
9.912017822265625,32,2
12.587434768676758,116,9
12.877439498901367,47,2
13.063291549682617,112,7
9.641683578491211,2,3
12.4323148727417,23,5
8.262406349182129,49,9
11.611905097961426,0,1
8.488530158996582,63,8
16.21451759338379,112,0
11.973579406738281,36,2
14.26244068145752,15,0
14.606542587280273,47,5
9.652165412902832,85,2
10.51516056060791,0,1
14.616180419921875,19,3
8.199382781982422,14,7
9.26892375946045,103,6
16.06659698486328,10,7
11.470282554626465,0,1
12.75696086883545,36,2
11.349160194396973,116,5
12.967514038085938,50,8
21.383676528930664,72,0
13.115117073059082,19,3
10.040928840637207,123,7
10.958685874938965,36,2
14.931862831115723,74,4
10.094452857971191,47,0
9.441884994506836,111,9
11.233847618103027,0,1
12.243659019470215,54,8
14.40433120727539,85,6
7.5893940925598145,95,7
5.861783027648926,29,7
7.96044397354126,67,4
8.869051933288574,26,3
11.480886459350586,25,4
11.208860397338867,116,9
11.137995719909668,29,1
14.56236457824707,33,9
14.771318435668945,16,5
10.683111190795898,0,1
12.080066680908203,46,7
14.692404747009277,21,3
13.924323081970215,116,9
9.359163284301758,102,7
14.76449966430664,85,6
11.48811149597168,116,9
10.230971336364746,0,1
10.224902153015137,2,3
12.237889289855957,13,2
8.896512985229492,34,8
11.576705932617188,52,3
9.632506370544434,125,3
10.420858383178711,103,6
7.7992143630981445,23,7
11.104101181030273,54,2
12.701326370239258,52,8
12.39621353149414,10,5
9.455745697021484,36,8
13.13717269897461,94,5
10.632863998413086,29,1
8.015501976013184,0,1
10.537083625793457,74,4
11.207828521728516,124,4
8.094252586364746,2,3
8.694315910339355,86,1
22.18690299987793,72,0
7.975698947906494,36,7
9.678715705871582,109,7
14.55534553527832,72,0
10.075634002685547,36,7
10.147575378417969,116,9
11.819380760192871,29,4
9.052630424499512,42,4
10.04094409942627,63,8
16.237213134765625,27,5
11.210537910461426,16,5
10.418546676635742,74,4
13.390213012695312,72,0
11.212560653686523,19,8
13.9308500289917,102,2
10.105791091918945,29,1
11.328044891357422,10,0
13.382803916931152,36,8
13.970392227172852,124,4
14.001174926757812,19,8
15.850973129272461,72,0
11.019861221313477,74,4
10.43559455871582,116,0
9.318424224853516,127,6
8.753056526184082,29,1
8.284051895141602,47,7
10.987480163574219,125,3
13.346628189086914,102,2
12.17128849029541,98,6
12.398975372314453,112,7
11.264963150024414,103,2
11.682990074157715,56,6
10.521830558776855,116,9
13.890033721923828,16,3
11.422664642333984,0,1
15.228240966796875,74,4
17.954524993896484,72,6
12.549839973449707,54,2
17.080753326416016,47,5
7.159287929534912,67,9
13.291584968566895,36,2
28.692121505737305,72,0
10.590200424194336,86,6
11.046555519104004,54,2
9.376067161560059,36,1
10.067916870117188,10,7
13.527130126953125,26,3
9.64583969116211,74,4
8.837806701660156,0,1
13.992287635803223,72,0
16.961936950683594,102,5
15.391646385192871,74,4
10.882314682006836,52,3
9.772297859191895,29,1
8.187472343444824,86,1
9.879666328430176,14,7
11.24355697631836,91,4
9.066819190979004,94,9
7.230578422546387,91,9
8.345406532287598,90,4
10.424602508544922,19,8
15.23942756652832,19,4
20.05116844177246,72,0
12.814120292663574,46,2
10.851266860961914,25,4
18.684120178222656,19,5
8.387832641601562,29,1
12.693646430969238,0,1
12.167315483093262,47,6
15.287450790405273,74,4
12.917656898498535,116,7
9.549091339111328,0,1
9.529364585876465,116,9
6.156573295593262,65,4
13.109720230102539,36,2
13.437045097351074,67,4
9.933869361877441,29,1
14.013306617736816,19,5
10.089509963989258,81,5
14.589668273925781,16,3
11.21036148071289,19,8
12.093083381652832,19,3
10.09211254119873,0,1
10.90369701385498,52,4
16.64055061340332,19,5
9.350144386291504,86,6
12.287921905517578,36,8
8.238203048706055,14,9
12.017184257507324,42,4
11.85854721069336,29,1
10.592753410339355,19,5
14.735522270202637,102,3
16.061565399169922,19,8
12.398826599121094,123,0
11.396479606628418,86,3
18.091693878173828,85,2
10.615628242492676,102,5
9.169278144836426,86,1
13.411576271057129,62,2
9.528964042663574,52,8
18.44498634338379,52,3
11.339874267578125,74,4
10.345458984375,74,4
12.885464668273926,72,0
8.268319129943848,102,8
11.11674976348877,125,8
11.950721740722656,52,3
12.772823333740234,16,3
8.420326232910156,0,1
11.729268074035645,82,7
14.82087230682373,14,3
15.040760040283203,98,5
12.104506492614746,94,8
11.266429901123047,103,6
10.206164360046387,16,3
12.532692909240723,36,2
16.089614868164062,116,6
12.05921459197998,0,1
15.461028099060059,21,3
13.130865097045898,49,6
15.234395027160645,72,0
16.746171951293945,10,7
13.425861358642578,15,2
8.470298767089844,0,1
10.745625495910645,36,7
11.572579383850098,0,1
9.876866340637207,94,4
12.163654327392578,106,2
12.596904754638672,76,4
8.809256553649902,103,2
13.7568359375,29,1
8.954258918762207,109,7
9.068648338317871,111,9
10.043988227844238,0,6
8.429840087890625,29,1
9.8089599609375,29,1
9.834366798400879,63,2
12.566133499145508,116,4
9.65172004699707,8,3
13.110754013061523,29,1
10.490015983581543,112,7
7.564680099487305,14,7
10.312592506408691,111,4
7.712840557098389,82,8
20.205020904541016,72,0
10.090668678283691,14,7
9.724002838134766,125,3
9.765284538269043,9,1
14.766077041625977,52,3
12.440940856933594,29,1
12.487339973449707,15,0
7.500086784362793,121,7
11.621623992919922,32,7
14.067102432250977,72,0
11.145637512207031,19,3
12.054720878601074,27,5
14.118935585021973,16,5
12.427428245544434,15,2
8.32813549041748,95,7
11.004354476928711,19,6
9.742315292358398,116,6
11.485450744628906,116,9
11.62713623046875,85,2
20.08403205871582,19,8
12.410082817077637,2,3
13.600193977355957,19,5
10.641687393188477,36,2
8.707908630371094,44,2
14.548913955688477,27,5
9.517455101013184,28,6
21.13833999633789,72,0
8.691832542419434,26,8
12.867650985717773,44,2
9.831658363342285,33,9
13.467402458190918,15,2
15.111088752746582,52,8
11.751191139221191,19,8
17.391599655151367,19,8
9.451939582824707,115,8
10.305914878845215,46,7
11.493050575256348,67,9
8.324331283569336,25,7
7.401821613311768,52,3
11.013797760009766,116,0
12.630219459533691,103,6
11.179924964904785,91,6
10.189172744750977,47,3
9.873335838317871,44,2
10.246182441711426,0,1
15.408390045166016,16,3
11.951226234436035,63,2
10.765170097351074,36,2
13.919816017150879,14,9
14.798742294311523,21,3
11.419407844543457,27,0
14.317455291748047,72,0
13.12064266204834,19,5
10.863682746887207,17,7
17.154193878173828,19,8
8.858636856079102,0,3
12.643033027648926,42,4
6.978161811828613,65,4
11.413503646850586,19,6
20.19675064086914,19,0
16.75240707397461,14,2
12.522967338562012,10,9
8.318743705749512,29,1
8.95750617980957,91,4
11.424813270568848,112,7
9.781147003173828,67,4
10.816154479980469,102,7
12.228089332580566,125,3
10.797191619873047,116,9
10.64074993133545,106,8
8.695457458496094,63,8
12.307235717773438,28,4
8.936771392822266,10,7
9.107831001281738,0,1
8.572039604187012,53,2
8.635918617248535,29,1
15.531105995178223,85,2
10.255941390991211,102,2
17.843276977539062,24,3
11.404548645019531,34,2
10.234750747680664,19,3
8.63119125366211,15,2
9.7045316696167,47,3
8.799118041992188,14,9
8.797954559326172,29,1
9.186909675598145,9,7
7.7033867835998535,111,4
17.615741729736328,72,0
10.488800048828125,52,3
15.120702743530273,19,5
14.966652870178223,94,5
12.219405174255371,19,8
14.933639526367188,119,6
12.138105392456055,19,5
14.017191886901855,102,2
13.228967666625977,49,6
9.836350440979004,102,7
10.781879425048828,86,6
10.983633041381836,90,6
9.02617073059082,102,3
15.058280944824219,63,2
8.885214805603027,14,7
11.960104942321777,19,8
9.467906951904297,0,1
11.271080017089844,0,1
11.571327209472656,32,7
10.012353897094727,19,4
8.643461227416992,85,6
8.637311935424805,42,4
10.02375316619873,10,9
13.958277702331543,52,5
11.701603889465332,86,2
10.539177894592285,102,3
9.883260726928711,47,3
6.9295830726623535,125,4
8.968945503234863,29,7
9.005918502807617,32,8
9.203285217285156,4,9
7.438266277313232,29,1
6.562235355377197,29,1
10.805778503417969,0,6
9.397459983825684,33,9
10.739702224731445,0,1
11.758218765258789,91,4
8.175052642822266,94,4
9.944169044494629,19,5
12.044074058532715,67,4
27.3360652923584,72,0
16.44792938232422,25,6
14.302653312683105,102,2
10.712143898010254,46,2
11.104422569274902,26,3
12.848306655883789,29,1
13.263836860656738,16,5
10.228075981140137,0,1
11.738408088684082,85,2
16.585779190063477,72,0
12.705368041992188,102,2
8.822600364685059,106,8
10.046102523803711,0,1
13.210224151611328,102,2
15.824821472167969,49,6
9.954229354858398,82,7
7.541177272796631,86,1
8.524706840515137,56,6
13.397278785705566,85,2
16.433456420898438,26,3
10.176356315612793,14,9
11.566709518432617,15,0
10.54053783416748,16,1
16.288684844970703,15,2
16.679458618164062,32,2
21.30609130859375,72,0
11.64182186126709,36,8
9.53054428100586,74,9
8.687834739685059,47,9
9.73906421661377,49,0
16.301517486572266,32,2
13.564409255981445,19,5
7.9874982833862305,86,1
8.844413757324219,4,9
13.49155330657959,10,7
8.39257526397705,36,8
11.909168243408203,0,1
12.744050025939941,72,0
15.174571990966797,94,4
12.779382705688477,0,1
9.273552894592285,109,7
7.754359245300293,8,9
11.028597831726074,61,5
8.043084144592285,94,4
9.886175155639648,44,2
11.694806098937988,86,6
12.124917030334473,19,8
8.79366683959961,32,1
10.177306175231934,19,3
12.207682609558105,112,7
12.394433975219727,19,5
16.1209716796875,116,4
11.761445999145508,25,4
9.867921829223633,29,1
9.552071571350098,52,8
12.241371154785156,29,1
15.446907043457031,21,3
8.028552055358887,29,8
9.904902458190918,29,1
12.254426956176758,85,2
14.744834899902344,19,5
10.468730926513672,50,8
12.632137298583984,8,0
10.296688079833984,91,6
13.186322212219238,14,2
11.489165306091309,0,1
8.770928382873535,0,1
6.6067399978637695,86,2
9.920466423034668,0,1
12.054437637329102,8,5
12.08748722076416,52,3
8.623148918151855,67,4
9.564403533935547,56,6
10.65694522857666,29,9
10.383244514465332,8,5
23.349712371826172,72,0
9.857430458068848,49,9
19.209457397460938,85,2
10.899835586547852,47,2
13.859477043151855,116,4
13.371589660644531,19,8
14.337980270385742,56,2
10.226160049438477,0,1
10.006796836853027,91,7
11.652073860168457,36,2
10.005114555358887,74,4
7.304410457611084,33,9
16.476001739501953,74,4
12.450723648071289,106,4
17.33867073059082,72,0
8.783123016357422,4,3
10.184654235839844,33,9
10.835041999816895,62,2
13.631324768066406,102,2
10.633052825927734,26,3
12.097108840942383,27,3
5.596896648406982,8,8
15.114755630493164,21,3
14.702515602111816,21,5
11.014603614807129,82,7
10.78516674041748,2,3
14.792576789855957,94,5
10.279976844787598,34,8
8.326689720153809,0,1
12.678011894226074,102,2
8.422662734985352,91,4
9.892867088317871,74,4
13.820834159851074,0,6
7.770132064819336,111,4
8.59050464630127,86,9
12.41417121887207,16,5
8.053610801696777,86,1
25.02723503112793,72,0
7.7347412109375,127,6
11.025527954101562,35,9
14.111551284790039,102,5
10.126168251037598,111,9
14.041077613830566,47,5
9.788232803344727,91,9
9.612811088562012,109,7
9.319208145141602,2,3
10.855918884277344,84,8
11.292838096618652,66,0
14.281694412231445,16,3
11.386723518371582,116,7
9.42193603515625,0,1
7.593356609344482,47,3
11.349847793579102,47,6
15.299059867858887,82,7
13.914011001586914,19,8
15.15157699584961,19,5
9.486552238464355,86,9
7.831801414489746,102,7
12.379798889160156,124,9
16.34717559814453,25,6
12.135235786437988,19,9
11.552520751953125,49,6
13.337471008300781,21,3
9.170564651489258,10,7
12.366212844848633,25,4
14.897260665893555,0,6
14.857752799987793,81,5
11.83910083770752,24,3
9.196724891662598,8,5
9.164308547973633,94,4
11.25157642364502,32,7
11.53054428100586,63,8
12.852095603942871,15,7
6.963284492492676,9,8
13.684844970703125,66,0
5.652275562286377,86,7
12.9757719039917,25,6
6.266575336456299,94,8
10.059516906738281,125,8
9.60366439819336,87,7
9.981346130371094,14,3
15.904707908630371,87,7
11.753512382507324,29,1
12.739956855773926,56,9
10.828328132629395,8,5
11.06447982788086,44,2
10.674361228942871,102,7
11.98379898071289,27,3
10.83911418914795,81,5
11.490882873535156,29,1
8.325177192687988,0,1
7.068756103515625,85,2
14.074851989746094,29,1
9.237359046936035,42,4
9.490710258483887,109,7
12.799854278564453,74,4
15.33499526977539,24,7
11.824957847595215,19,5
10.575536727905273,49,4
11.855825424194336,19,5
9.98444652557373,119,4
13.230836868286133,80,0
11.787385940551758,102,8
12.488273620605469,16,3
7.738717555999756,47,6
8.633968353271484,111,9
10.908190727233887,8,6
16.20780372619629,19,0
7.903018951416016,14,2
8.27918529510498,120,8
8.56171703338623,49,4
17.63854217529297,74,4
11.38262939453125,90,4
13.195045471191406,91,4
16.034379959106445,49,6
