neuron,label,count
858,Y,1
1059,U,1
1059,C,1
1059,Y,1
1059,N,2
1059,W,1
1059,J,1
1059,P,1
1059,Q,1
1059,B,1
1488,L,1
1488,Y,1
1488,P,2
1488,B,1
1488,U,1
1488,M,2
1488,E,1
1488,S,1
143,E,1
143,C,1
143,L,1
143,B,1
143,J,1
143,W,3
143,Y,1
143,O,1
900,C,1
900,P,1
900,T,1
900,H,1
900,D,3
900,G,1
900,Z,1
900,N,1
1731,D,2
1731,S,1
1731,W,1
1731,Y,1
1731,E,2
1731,H,1
1731,G,1
1731,X,1
592,J,1
592,Y,3
592,C,1
592,L,2
592,T,1
592,F,1
592,K,1
106,Y,1
106,W,1
106,E,1
106,C,1
106,X,1
106,M,1
106,U,1
106,V,2
106,K,1
945,M,1
945,E,1
945,Y,2
945,B,1
945,H,2
945,U,1
945,S,1
945,F,1
1774,K,2
1774,B,1
1774,M,1
1774,N,1
1774,E,1
1774,S,2
1774,[,1
1774,D,1
2096,U,2
2096,D,1
2096,X,2
2096,O,1
2096,I,1
2096,N,1
2096,C,1
2096,P,1
1789,E,1
1789,C,1
1789,O,2
1789,K,1
1789,Y,1
1789,W,1
1789,Z,1
1789,L,1
1789,I,1
1358,R,1
1358,J,1
1358,G,1
1358,Y,2
1358,W,1
1358,K,1
1358,[,1
1358,P,1
1358,E,1
693,W,1
693,D,1
693,P,1
693,G,1
693,C,1
693,H,1
693,O,1
693,Y,1
693,R,1
693,T,1
1430,Y,2
1430,S,1
1430,L,1
1430,F,1
1430,M,2
1430,[,2
1430,O,1
242,S,1
242,C,2
242,Y,1
242,B,1
242,H,1
242,E,2
242,D,1
242,G,1
1475,Y,2
1475,L,1
1475,U,1
1475,E,1
1475,S,1
1475,W,1
1475,C,1
1475,T,1
1475,N,1
207,T,2
207,E,1
207,M,3
207,H,1
207,S,1
207,D,1
207,G,1
2056,F,1
2056,C,1
2056,Q,2
2056,R,1
2056,X,1
2056,E,1
2056,U,1
2056,O,1
2056,K,1
2013,C,3
2013,Y,1
2013,E,1
2013,W,2
2013,S,1
2013,N,1
2013,Z,1
1320,C,2
1320,S,1
1320,W,3
1320,O,2
1320,R,1
1320,E,1
183,G,1
183,C,1
183,Y,1
183,W,1
183,U,1
183,L,1
183,K,2
183,E,1
183,S,1
552,J,2
552,V,1
552,Z,1
552,K,2
552,M,1
552,D,1
552,I,1
552,F,1
985,P,1
985,F,1
985,G,1
985,E,1
985,U,1
985,T,1
985,Y,2
985,Q,1
985,I,1
1365,B,1
1365,Y,1
1365,L,2
1365,O,1
1365,H,1
1365,Z,1
1365,U,1
1365,J,1
1365,N,1
517,K,1
517,Y,1
517,T,1
517,G,1
517,H,1
517,S,1
517,N,1
517,C,1
517,E,1
517,F,1
1099,O,1
1099,P,1
1099,V,1
1099,G,2
1099,W,1
1099,M,1
1099,C,2
1099,F,1
1448,C,1
1448,X,1
1448,P,1
1448,W,1
1448,G,1
1448,Y,1
1448,S,1
1448,M,1
1448,[,1
1448,H,1
653,W,2
653,U,1
653,E,1
653,F,1
653,B,1
653,X,1
653,P,1
653,M,1
653,H,1
1862,R,1
1862,O,1
1862,C,2
1862,E,1
1862,X,1
1862,P,1
1862,F,1
1862,K,1
1862,S,1
282,Q,1
282,U,2
282,C,2
282,S,1
282,P,1
282,H,1
282,W,1
282,M,1
1021,C,1
1021,U,2
1021,J,1
1021,M,1
1021,K,1
1021,O,1
1021,Z,1
1021,L,1
1021,X,1
616,H,1
616,D,1
616,G,1
616,P,1
616,M,2
616,L,1
616,S,1
616,E,1
616,K,1
1827,N,1
1827,O,1
1827,E,2
1827,G,1
1827,Z,1
1827,R,1
1827,P,1
1827,F,1
1827,L,1
1064,C,1
1064,U,2
1064,N,2
1064,D,1
1064,Q,1
1064,H,1
1064,S,1
1064,M,1
1749,D,2
1749,C,1
1749,E,1
1749,U,1
1749,Z,3
1749,Y,1
1749,[,1
978,Y,1
978,J,1
978,O,1
978,T,1
978,P,1
978,K,1
978,Z,2
978,S,1
978,E,1
1398,N,1
1398,U,2
1398,M,2
1398,E,1
1398,J,1
1398,Q,1
1398,C,2
1179,D,1
1179,P,1
1179,R,1
1179,F,1
1179,I,2
1179,G,1
1179,K,1
1179,U,1
1179,S,1
1285,O,1
1285,D,1
1285,G,3
1285,K,1
1285,Y,1
1285,W,1
1285,X,1
1285,[,1
865,E,1
865,G,1
865,S,1
865,L,1
865,O,1
865,D,2
865,Y,1
865,[,1
865,B,1
1654,E,2
1654,O,1
1654,S,1
1654,W,1
1654,V,1
1654,L,1
1654,G,1
1654,F,1
1654,C,1
820,C,2
820,J,1
820,P,1
820,M,1
820,Z,2
820,R,1
820,[,1
820,G,1
1611,U,1
1611,N,1
1611,P,2
1611,D,2
1611,M,2
1611,Z,1
1611,X,1
1278,W,2
1278,C,2
1278,N,2
1278,U,1
1278,K,1
1278,R,1
1278,G,1
898,K,2
898,Z,1
898,E,1
898,W,1
898,D,1
898,B,1
898,C,1
898,O,1
898,G,1
1555,Y,1
1555,C,1
1555,O,1
1555,T,2
1555,Z,1
1555,L,2
1555,W,1
1555,M,1
327,C,1
327,W,2
327,L,1
327,N,1
327,S,2
327,Z,1
327,Y,1
327,X,1
1184,C,2
1184,S,1
1184,F,1
1184,G,1
1184,W,2
1184,O,1
1184,P,1
1184,K,1
1510,E,1
1510,M,2
1510,K,2
1510,C,1
1510,T,1
1510,V,1
1510,G,1
1510,J,1
362,D,1
362,F,1
362,B,1
362,S,1
362,I,1
362,K,1
362,Q,1
362,H,1
362,P,1
362,Z,1
1982,C,3
1982,W,2
1982,S,1
1982,O,1
1982,E,1
1982,B,1
1982,G,1
1728,L,3
1728,Z,1
1728,P,1
1728,D,1
1728,E,1
1728,S,1
1728,U,1
1728,C,1
919,J,2
919,Q,1
919,X,1
919,H,1
919,[,1
919,L,1
919,R,1
919,M,1
919,D,1
677,W,1
677,P,1
677,K,1
677,N,2
677,Y,2
677,D,1
677,F,1
677,S,1
1846,J,1
1846,U,2
1846,W,1
1846,R,2
1846,Y,2
1846,P,1
1846,X,1
1005,Q,2
1005,V,1
1005,G,1
1005,K,1
1005,C,2
1005,L,1
1005,E,1
1005,Y,1
1491,D,1
1491,K,1
1491,M,2
1491,W,1
1491,[,1
1491,Q,1
1491,J,1
1491,C,1
1491,T,1
632,S,1
632,O,1
632,T,2
632,V,1
632,Y,1
632,E,2
632,W,1
632,G,1
1803,R,1
1803,Z,2
1803,J,2
1803,D,1
1803,X,1
1803,P,1
1803,C,1
1803,B,1
1040,K,2
1040,G,2
1040,Y,1
1040,M,1
1040,V,1
1040,F,1
1040,D,1
1040,J,1
5,C,2
5,Y,1
5,G,3
5,W,1
5,E,1
5,T,1
5,V,1
1429,C,2
1429,L,1
1429,J,1
1429,O,1
1429,F,2
1429,W,1
1429,Q,1
1429,G,1
2072,V,1
2072,K,1
2072,E,2
2072,T,1
2072,X,2
2072,H,1
2072,G,1
2072,D,1
2037,P,1
2037,Z,2
2037,Y,1
2037,M,1
2037,G,1
2037,E,1
2037,V,1
2037,T,1
2037,O,1
1304,S,3
1304,P,1
1304,J,1
1304,O,1
1304,R,1
1304,X,1
1304,B,1
1304,G,1
576,M,1
576,E,2
576,T,1
576,F,1
576,[,1
576,V,1
576,G,1
576,Z,1
576,D,1
1341,I,1
1341,P,1
1341,U,1
1341,F,2
1341,R,1
1341,Q,1
1341,V,1
1341,S,1
1341,E,1
533,W,2
533,K,1
533,U,1
533,J,1
533,C,1
533,I,1
533,X,1
533,N,1
533,L,1
1790,Z,2
1790,S,1
1790,C,2
1790,J,1
1790,L,1
1790,T,1
1790,Y,2
2293,G,1
2293,D,1
2293,V,1
2293,P,1
2293,C,1
2293,S,1
2293,E,1
2293,K,1
2293,Z,1
2293,T,1
1571,X,1
1571,M,2
1571,E,1
1571,Y,3
1571,L,1
1571,O,1
1571,B,1
303,E,1
303,W,1
303,S,1
303,C,1
303,G,2
303,L,1
303,Y,1
303,X,1
303,O,1
1534,C,1
1534,I,1
1534,Q,1
1534,E,1
1534,L,1
1534,S,1
1534,F,1
1534,X,1
1534,G,1
1534,T,1
797,C,1
797,U,2
797,Y,2
797,S,1
797,G,1
797,J,1
797,W,1
797,X,1
346,C,1
346,F,1
346,T,2
346,P,1
346,N,1
346,Y,1
346,W,1
346,G,1
346,V,1
1219,D,1
1219,M,1
1219,L,3
1219,H,1
1219,G,1
1219,S,1
1219,F,1
1219,N,1
97,D,1
97,S,1
97,P,2
97,N,2
97,L,1
97,Y,1
97,T,1
97,G,1
2192,D,2
2192,O,1
2192,Y,1
2192,P,1
2192,X,1
2192,Z,1
2192,L,1
2192,V,1
2192,E,1
841,W,1
841,M,1
841,Z,2
841,U,1
841,Y,1
841,K,1
841,S,1
841,O,1
841,X,1
1670,M,1
1670,L,1
1670,D,1
1670,G,1
1670,Z,1
1670,S,1
1670,X,2
1670,K,1
1670,I,1
804,S,1
804,U,1
804,J,1
804,Q,1
804,X,1
804,M,1
804,P,1
804,T,2
804,B,1
496,W,1
496,N,2
496,[,1
496,R,1
496,T,1
496,M,2
496,G,1
496,P,1
1635,F,2
1635,I,1
1635,[,1
1635,W,1
1635,E,2
1635,V,1
1635,B,1
1635,Q,1
1118,L,1
1118,N,1
1118,[,1
1118,K,2
1118,E,1
1118,Y,2
1118,Z,1
1118,J,1
12,W,1
12,X,1
12,V,2
12,Q,1
12,S,1
12,R,1
12,U,1
12,P,1
12,T,1
57,K,1
57,G,3
57,[,1
57,Z,1
57,W,1
57,X,1
57,S,1
57,O,1
1608,T,1
1608,V,1
1608,W,1
1608,M,1
1608,L,2
1608,N,1
1608,Q,1
1608,E,1
1608,U,1
839,Q,1
839,U,1
839,B,1
839,P,1
839,G,1
839,D,3
839,K,1
839,T,1
712,O,2
712,X,2
712,N,1
712,V,1
712,Z,1
712,K,1
712,B,1
712,C,1
1160,K,1
1160,W,1
1160,D,1
1160,M,1
1160,C,1
1160,S,1
1160,[,1
1160,I,1
1160,P,1
1160,H,1
1923,U,1
1923,C,1
1923,K,1
1923,G,1
1923,R,1
1923,M,2
1923,Y,1
1923,F,1
1923,X,1
757,K,1
757,P,1
757,Y,2
757,W,1
757,R,1
757,X,2
757,G,1
757,T,1
1125,C,1
1125,U,2
1125,F,1
1125,Z,1
1125,H,1
1125,B,1
1125,X,1
1125,G,1
1125,Q,1
1966,W,2
1966,Z,1
1966,R,2
1966,J,1
1966,S,1
1966,M,1
1966,K,1
1966,D,1
386,M,2
386,O,1
386,D,1
386,X,2
386,G,1
386,L,1
386,B,1
386,Z,1
2216,U,1
2216,Y,1
2216,C,2
2216,S,3
2216,K,1
2216,Z,1
2216,Q,1
2253,Z,2
2253,Y,1
2253,F,1
2253,K,1
2253,M,1
2253,E,2
2253,R,1
2253,L,1
1509,N,2
1509,O,1
1509,Z,1
1509,E,2
1509,G,1
1509,K,1
1509,D,1
1509,L,1
881,B,1
881,N,1
881,O,1
881,X,1
881,V,1
881,D,1
881,F,1
881,E,1
881,S,1
881,M,1
1261,H,1
1261,M,1
1261,Y,2
1261,Z,1
1261,F,1
1261,W,1
1261,[,1
1261,O,1
1261,B,1
413,J,1
413,O,2
413,Y,2
413,S,1
413,W,1
413,D,1
413,P,1
413,[,1
1224,C,1
1224,Y,2
1224,U,1
1224,L,1
1224,O,1
1224,Q,1
1224,T,1
1224,S,1
1224,V,1
456,G,3
456,T,1
456,[,1
456,W,2
456,E,1
456,P,1
456,Z,1
2117,P,1
2117,L,3
2117,C,1
2117,F,1
2117,H,1
2117,K,1
2117,N,1
2117,Z,1
2152,Z,1
2152,C,1
2152,L,1
2152,O,1
2152,E,1
2152,V,1
2152,W,1
2152,Y,1
2152,S,1
2152,D,1
1414,Z,1
1414,[,1
1414,B,3
1414,E,1
1414,J,1
1414,I,1
1414,M,1
1414,H,1
266,K,1
266,W,2
266,E,1
266,Z,1
266,V,1
266,C,1
266,Y,1
266,G,1
266,J,1
1886,Z,1
1886,V,2
1886,J,1
1886,C,1
1886,G,1
1886,D,1
1886,K,1
1886,S,1
1886,T,1
1451,Y,1
1451,W,2
1451,J,1
1451,D,1
1451,[,1
1451,E,1
1451,V,1
1451,K,1
1451,Q,1
1080,E,2
1080,Y,3
1080,Z,2
1080,P,2
1080,L,1
223,W,3
223,S,1
223,K,1
223,U,1
223,O,1
223,C,1
223,V,1
223,X,1
1339,L,1
1339,E,1
1339,B,2
1339,M,1
1339,O,1
1339,G,1
1339,S,1
1339,F,1
1339,Q,1
167,E,1
167,Y,1
167,P,2
167,C,1
167,G,1
167,F,1
167,J,1
167,I,1
167,X,1
924,Y,2
924,K,1
924,X,1
924,L,1
924,B,1
924,O,1
924,J,1
924,V,1
924,D,1
1715,U,2
1715,M,1
1715,G,1
1715,T,1
1715,D,2
1715,P,1
1715,F,1
1715,E,1
122,R,1
122,S,1
122,U,2
122,C,2
122,Y,1
122,N,1
122,Z,1
122,W,1
1381,Q,2
1381,K,1
1381,T,1
1381,I,1
1381,W,1
1381,G,1
1381,M,1
1381,X,1
1381,L,1
961,V,1
961,C,2
961,P,1
961,T,3
961,S,1
961,F,1
961,Y,1
1750,T,1
1750,M,1
1750,L,1
1750,P,1
1750,F,2
1750,J,2
1750,Q,1
1750,X,1
1038,Y,1
1038,C,1
1038,S,1
1038,T,1
1038,W,1
1038,L,1
1038,I,1
1038,J,1
1038,E,1
1038,M,1
883,D,3
883,M,1
883,G,1
883,Z,1
883,R,1
883,N,1
883,W,1
883,O,1
1263,C,1
1263,Y,2
1263,W,2
1263,N,1
1263,G,1
1263,J,1
1263,X,1
1263,R,1
411,S,2
411,C,2
411,F,1
411,U,2
411,Y,1
411,R,1
411,O,1
1226,K,1
1226,Y,1
1226,M,2
1226,D,1
1226,Q,1
1226,W,1
1226,P,1
1226,G,1
1226,N,1
454,W,2
454,C,3
454,B,1
454,Z,1
454,S,1
454,J,1
454,R,1
2115,T,1
2115,P,1
2115,H,1
2115,K,2
2115,G,2
2115,Y,1
2115,E,1
2115,U,1
2150,O,1
2150,Z,1
2150,D,1
2150,S,2
2150,W,1
2150,E,1
2150,G,2
2150,M,1
1999,S,1
1999,P,2
1999,D,1
1999,U,2
1999,B,2
1999,Q,1
1999,R,1
379,S,2
379,W,1
379,P,1
379,O,1
379,J,1
379,[,1
379,Y,1
379,R,1
379,G,1
710,N,2
710,Y,1
710,C,1
710,W,1
710,M,2
710,B,2
710,X,1
1162,W,3
1162,C,3
1162,G,1
1162,E,1
1162,B,1
1162,D,1
1921,Y,1
1921,T,1
1921,M,1
1921,J,1
1921,Z,1
1921,H,2
1921,E,1
1921,[,2
755,D,2
755,U,1
755,E,1
755,Z,2
755,L,2
755,P,1
755,X,1
1127,C,1
1127,J,1
1127,Z,1
1127,T,3
1127,[,1
1127,H,2
1127,P,1
1964,Y,2
1964,K,2
1964,V,1
1964,S,1
1964,L,1
1964,M,1
1964,X,1
1964,Z,1
384,G,3
384,D,2
384,E,1
384,Y,1
384,X,1
384,S,1
384,C,1
2214,Y,1
2214,L,1
2214,[,1
2214,T,1
2214,G,1
2214,H,1
2214,X,1
2214,P,1
2214,F,1
2214,E,1
2251,S,1
2251,C,2
2251,E,1
2251,W,2
2251,N,1
2251,P,1
2251,X,1
2251,R,1
10,J,1
10,F,2
10,Y,1
10,[,1
10,E,2
10,L,1
10,G,1
10,O,1
55,C,3
55,U,2
55,R,1
55,S,1
55,W,2
55,P,1
299,G,3
299,P,1
299,K,1
299,U,1
299,Q,2
299,V,1
299,Y,1
1879,X,2
1879,H,1
1879,D,1
1879,R,1
1879,G,1
1879,Z,1
1879,C,1
1879,S,1
1879,M,1
648,K,1
648,P,1
648,Y,1
648,O,1
648,C,1
648,X,1
648,U,1
648,E,1
648,V,1
648,S,1
165,Y,2
165,E,2
165,S,1
165,O,1
165,B,1
165,X,1
165,H,1
165,Z,1
926,G,1
926,T,1
926,E,1
926,W,1
926,Y,2
926,C,1
926,S,1
926,O,1
926,Z,1
1717,G,1
1717,I,1
1717,V,2
1717,F,1
1717,X,1
1717,[,1
1717,Q,1
1717,O,1
1717,K,1
120,L,1
120,E,1
120,T,1
120,O,1
120,R,1
120,S,1
120,G,1
120,Q,1
120,V,1
120,K,1
1383,H,1
1383,R,1
1383,G,1
1383,N,1
1383,K,1
1383,M,1
1383,Z,1
1383,F,1
1383,Y,1
1383,E,1
963,X,1
963,W,1
963,P,1
963,C,2
963,M,1
963,I,1
963,S,1
963,E,1
963,Y,1
1752,G,1
1752,W,2
1752,U,2
1752,[,1
1752,V,1
1752,X,1
1752,Z,1
1752,C,1
2008,W,1
2008,K,1
2008,N,1
2008,M,1
2008,V,1
2008,T,3
2008,Y,1
2008,U,1
549,Y,3
549,Q,1
549,O,1
549,G,1
549,J,1
549,M,1
549,H,1
549,C,1
198,T,1
198,S,1
198,D,2
198,O,1
198,Y,2
198,R,1
198,X,1
198,Z,1
1416,Y,1
1416,P,1
1416,L,1
1416,M,1
1416,Z,1
1416,I,1
1416,W,1
1416,H,1
1416,D,1
1416,[,1
264,T,1
264,P,1
264,L,1
264,U,1
264,B,1
264,F,1
264,D,1
264,H,1
264,K,1
264,G,1
1884,Z,2
1884,Y,1
1884,G,1
1884,F,1
1884,X,2
1884,S,2
1884,T,1
1453,D,2
1453,W,1
1453,G,1
1453,Q,1
1453,E,1
1453,U,1
1453,S,1
1453,C,1
1453,F,1
1082,W,1
1082,E,3
1082,G,1
1082,B,1
1082,C,1
1082,S,2
1082,X,1
221,Z,1
221,G,1
221,U,1
221,B,1
221,C,2
221,F,1
221,R,1
221,T,1
221,X,1
2070,U,2
2070,T,2
2070,S,2
2070,F,1
2070,L,1
2070,G,1
2070,M,1
2035,C,3
2035,S,1
2035,O,1
2035,W,3
2035,E,1
2035,B,1
1306,U,1
1306,T,1
1306,C,1
1306,Z,1
1306,Y,2
1306,E,1
1306,X,1
1306,W,1
1306,F,1
574,C,2
574,G,1
574,U,2
574,J,1
574,K,1
574,Y,1
574,O,1
574,L,1
1343,C,1
1343,J,1
1343,T,3
1343,E,2
1343,V,1
1343,P,1
1343,R,1
531,Z,1
531,F,1
531,T,1
531,S,1
531,L,2
531,E,1
531,B,1
531,C,2
1792,P,1
1792,Z,1
1792,G,1
1792,X,1
1792,U,1
1792,C,1
1792,T,1
1792,Q,1
1792,Y,1
1792,B,1
7,C,2
7,S,1
7,H,1
7,T,1
7,E,1
7,G,2
7,K,2
259,C,2
259,D,1
259,V,1
259,O,1
259,U,1
259,H,1
259,S,1
259,X,1
259,B,1
688,S,1
688,X,1
688,N,1
688,O,1
688,B,1
688,[,1
688,E,1
688,G,1
688,M,1
688,V,1
675,U,2
675,B,1
675,C,2
675,M,1
675,J,1
675,Z,1
675,[,1
675,K,1
1844,D,2
1844,B,1
1844,G,1
1844,N,1
1844,W,1
1844,Y,1
1844,P,1
1844,Z,1
1844,T,1
1007,W,2
1007,C,1
1007,T,2
1007,Z,1
1007,K,1
1007,D,1
1007,[,1
1007,V,1
1493,K,1
1493,X,1
1493,D,1
1493,V,2
1493,Z,1
1493,M,3
1493,G,1
630,B,1
630,J,1
630,K,1
630,Z,3
630,L,1
630,P,1
630,H,1
630,O,1
1801,W,1
1801,D,1
1801,K,1
1801,N,1
1801,[,1
1801,L,1
1801,U,1
1801,G,1
1801,O,1
1801,C,1
1042,W,2
1042,I,1
1042,D,1
1042,B,2
1042,C,1
1042,Z,1
1042,O,1
1042,M,1
589,W,1
589,Y,1
589,K,2
589,C,3
589,M,1
589,V,1
589,F,1
158,S,1
158,C,2
158,W,3
158,U,1
158,B,1
158,E,1
158,G,1
1959,Y,1
1959,S,1
1959,L,1
1959,M,1
1959,D,1
1959,E,1
1959,Z,2
1959,W,1
1959,V,1
768,U,2
768,X,1
768,H,1
768,C,2
768,D,1
768,G,1
768,F,1
768,E,1
2229,S,1
2229,E,1
2229,J,1
2229,O,1
2229,C,1
2229,Z,1
2229,X,2
2229,H,1
2229,B,1
68,Z,1
68,Y,1
68,J,1
68,G,1
68,B,2
68,E,1
68,P,1
68,W,1
68,S,1
2190,E,2
2190,G,1
2190,U,2
2190,T,1
2190,F,1
2190,Q,1
2190,W,1
2190,P,1
843,U,2
843,T,1
843,L,1
843,F,1
843,D,1
843,H,1
843,V,1
843,M,1
843,B,1
1672,C,1
1672,G,2
1672,U,1
1672,Y,1
1672,P,1
1672,X,1
1672,S,2
1672,D,1
806,B,1
806,F,1
806,D,1
806,R,1
806,W,3
806,O,1
806,S,1
806,H,1
494,K,1
494,S,1
494,B,1
494,Y,1
494,C,1
494,D,1
494,N,1
494,V,1
494,O,1
494,M,1
1637,J,1
1637,Z,1
1637,C,1
1637,S,1
1637,E,1
1637,H,1
1637,D,2
1637,P,1
1637,Y,1
469,G,3
469,M,2
469,O,1
469,F,1
469,K,1
469,Z,1
469,Y,1
2128,S,2
2128,P,1
2128,K,1
2128,Y,1
2128,C,1
2128,J,1
2128,L,1
2128,R,1
2128,X,1
95,L,2
95,D,1
95,U,1
95,G,1
95,N,1
95,W,1
95,Z,1
95,M,2
2291,R,1
2291,W,2
2291,U,1
2291,X,2
2291,J,1
2291,Z,1
2291,T,1
2291,S,1
1573,[,2
1573,C,1
1573,R,1
1573,S,1
1573,Y,2
1573,Q,1
1573,U,1
1573,Z,1
301,K,1
301,E,1
301,Z,1
301,C,1
301,I,1
301,D,1
301,Y,1
301,W,1
301,P,1
301,B,1
1536,Y,1
1536,J,1
1536,G,1
1536,R,1
1536,U,1
1536,B,1
1536,X,2
1536,I,1
1536,Q,1
795,N,2
795,X,1
795,S,1
795,R,1
795,O,1
795,I,1
795,Q,1
795,V,1
795,P,1
344,O,1
344,P,2
344,I,1
344,F,1
344,C,1
344,S,1
344,B,1
344,W,1
344,E,1
139,Y,1
139,E,2
139,M,2
139,U,1
139,G,1
139,B,1
139,[,1
139,T,1
651,S,1
651,D,2
651,K,2
651,X,1
651,H,1
651,T,1
651,B,1
651,Z,1
1860,T,1
1860,J,1
1860,R,1
1860,N,1
1860,C,1
1860,S,2
1860,L,1
1860,F,1
1860,Z,1
280,Y,3
280,E,1
280,L,2
280,M,1
280,H,1
280,P,1
280,F,1
1023,Z,1
1023,Y,1
1023,S,1
1023,B,1
1023,U,1
1023,X,1
1023,W,1
1023,D,2
1023,V,1
614,Z,2
614,G,1
614,T,1
614,R,1
614,W,2
614,P,1
614,J,1
614,Y,1
1825,M,1
1825,Z,1
1825,E,1
1825,K,1
1825,F,3
1825,S,1
1825,L,1
1825,V,1
1066,G,1
1066,V,1
1066,O,2
1066,C,1
1066,K,1
1066,T,1
1066,H,1
1066,B,1
1066,E,1
238,G,1
238,E,3
238,W,2
238,D,1
238,K,1
238,F,1
238,S,1
2054,T,1
2054,H,1
2054,Z,1
2054,D,2
2054,V,1
2054,B,1
2054,J,1
2054,W,1
2054,F,1
2011,Z,1
2011,D,2
2011,L,2
2011,C,2
2011,M,1
2011,P,1
2011,U,1
1322,P,1
1322,L,2
1322,Y,1
1322,Z,1
1322,M,1
1322,C,1
1322,Q,1
1322,D,1
1322,H,1
181,X,1
181,P,1
181,Y,1
181,W,1
181,N,1
181,C,2
181,E,1
181,M,1
181,S,1
550,D,2
550,V,1
550,Y,1
550,[,1
550,E,1
550,K,2
550,M,1
550,O,1
987,C,1
987,Z,1
987,V,1
987,N,1
987,E,2
987,X,2
987,S,1
987,O,1
1367,S,1
1367,E,1
1367,R,1
1367,W,1
1367,N,1
1367,U,1
1367,L,1
1367,I,1
1367,H,1
1367,Z,1
515,G,1
515,N,1
515,E,1
515,D,3
515,O,2
515,L,1
515,Z,1
1557,L,2
1557,U,1
1557,[,1
1557,V,1
1557,B,1
1557,M,2
1557,C,1
1557,Q,1
325,V,1
325,Y,1
325,I,1
325,F,1
325,Z,1
325,J,1
325,U,1
325,D,1
325,Q,1
325,H,1
1186,B,1
1186,M,1
1186,T,1
1186,E,1
1186,H,1
1186,U,1
1186,F,1
1186,P,1
1186,Y,1
1186,G,1
1512,B,1
1512,O,1
1512,S,2
1512,M,1
1512,P,1
1512,Y,1
1512,Z,1
1512,U,1
1512,T,1
360,Q,1
360,D,2
360,M,2
360,V,1
360,F,1
360,K,1
360,Z,2
1980,E,2
1980,S,1
1980,J,1
1980,P,1
1980,Z,1
1980,F,1
1980,B,1
1980,K,1
1980,W,1
408,B,1
408,G,1
408,O,1
408,M,2
408,K,1
408,[,1
408,C,2
408,H,1
2149,R,1
2149,Q,1
2149,G,1
2149,J,2
2149,Z,1
2149,P,1
2149,U,1
2149,[,1
2149,W,1
1287,J,1
1287,Y,1
1287,Z,1
1287,U,2
1287,M,1
1287,H,1
1287,L,1
1287,S,1
1287,B,1
867,D,1
867,S,1
867,G,1
867,Y,1
867,Z,1
867,T,2
867,M,1
867,I,1
867,C,1
1656,G,1
1656,U,1
1656,J,1
1656,Y,2
1656,Q,1
1656,I,1
1656,B,1
1656,Z,2
822,E,2
822,O,1
822,Y,1
822,R,1
822,S,2
822,G,1
822,U,1
822,[,1
1613,G,2
1613,E,1
1613,C,1
1613,J,1
1613,X,1
1613,O,1
1613,I,1
1613,U,1
1613,Z,1
1938,Y,1
1938,G,1
1938,O,2
1938,J,1
1938,V,1
1938,B,1
1938,Q,2
1938,D,1
709,J,1
709,P,1
709,W,1
709,[,1
