neuron,label,count
1790,F,1
1790,C,2
1790,M,1
1790,D,1
2293,B,1
2293,L,3
2293,Y,1
2293,E,1
2293,V,1
2293,U,1
2293,N,1
2293,Z,1
303,O,1
303,W,1
303,Y,1
303,U,1
303,S,1
303,N,1
303,F,1
303,R,2
303,[,1
1534,L,2
1534,N,1
1534,U,2
1534,K,3
1534,D,2
797,C,2
797,G,1
797,P,1
797,T,1
797,N,2
797,M,1
797,X,1
797,E,1
346,K,1
346,E,1
346,P,1
346,J,1
346,Z,1
346,Q,1
346,O,1
346,N,1
346,G,1
346,X,1
1219,W,1
1219,Y,1
1219,M,1
1219,T,1
1219,D,1
1219,G,1
1219,L,1
1219,C,1
1219,F,1
1219,X,1
97,I,1
97,T,1
97,F,1
97,J,1
97,Z,2
97,[,1
97,Y,1
97,N,1
97,C,1
1670,G,2
1670,E,1
1670,C,2
1670,U,1
1670,X,1
1670,S,1
1670,M,2
804,G,1
804,D,1
804,Z,1
804,O,1
804,S,2
804,E,1
804,Y,1
804,V,1
804,K,1
496,S,1
496,C,2
496,W,4
496,E,1
496,O,2
1635,U,2
1635,C,3
1635,S,1
1635,F,1
1635,E,1
1635,W,1
1635,T,1
1118,C,2
1118,X,1
1118,S,1
1118,J,1
1118,Y,1
1118,K,1
1118,P,1
1118,U,1
1118,V,1
57,D,1
57,C,2
57,T,1
57,V,1
57,M,1
57,O,1
57,N,1
57,L,1
57,H,1
1608,C,2
1608,W,2
1608,Y,1
1608,B,1
1608,D,1
1608,K,1
1608,U,1
1608,E,1
839,B,1
839,E,2
839,O,1
839,Y,1
839,R,1
839,H,1
839,J,1
839,S,1
839,P,1
712,L,1
712,C,2
712,Z,1
712,P,1
712,W,2
712,D,2
712,F,1
1160,S,3
1160,Y,2
1160,B,1
1160,W,1
1160,F,1
1160,L,1
1160,C,1
1923,Y,2
1923,M,1
1923,Z,3
1923,K,1
1923,H,1
1923,Q,1
1923,B,1
757,W,2
757,E,1
757,C,1
757,N,1
757,Y,1
757,O,1
757,K,1
757,U,1
757,H,1
1966,C,2
1966,P,1
1966,K,2
1966,N,1
1966,B,1
1966,X,2
1966,Y,1
386,F,1
386,E,1
386,G,1
386,O,1
386,W,1
386,U,1
386,Y,1
386,Z,2
386,L,1
2216,C,1
2216,G,1
2216,Y,3
2216,S,1
2216,E,1
2216,M,2
2216,J,1
2253,K,1
2253,F,1
2253,Z,2
2253,B,1
2253,S,2
2253,W,1
2253,G,1
2253,X,1
1509,C,1
1509,N,1
1509,J,1
1509,W,2
1509,Y,1
1509,B,1
1509,G,1
1509,Z,1
1509,E,1
413,G,1
413,M,1
413,J,1
413,P,1
413,E,2
413,D,1
413,H,1
413,Z,1
413,O,1
1224,B,1
1224,M,1
1224,C,2
1224,Q,1
1224,P,1
1224,N,1
1224,D,1
1224,U,1
1224,J,1
456,S,2
456,L,1
456,F,1
456,Z,1
456,Y,1
456,N,1
456,Q,1
456,C,1
456,D,1
2117,G,1
2117,X,1
2117,O,1
2117,V,1
2117,K,1
2117,L,1
2117,H,2
2117,C,1
2117,D,1
2152,W,2
2152,N,1
2152,R,2
2152,I,1
2152,Y,1
2152,E,1
2152,Q,1
2152,H,1
1414,C,2
1414,F,1
1414,S,2
1414,N,1
1414,Z,1
1414,E,1
1414,D,1
1414,Y,1
266,D,1
266,W,1
266,M,1
266,Y,2
266,B,1
266,P,1
266,K,1
266,L,1
266,Z,1
1886,G,1
1886,D,1
1886,Z,1
1886,H,1
1886,J,1
1886,W,1
1886,M,1
1886,V,1
1886,K,2
1451,G,1
1451,O,1
1451,Z,2
1451,R,1
1451,C,1
1451,H,2
1451,L,1
1451,K,1
1080,Y,1
1080,Z,1
1080,F,1
1080,M,1
1080,J,1
1080,S,1
1080,I,1
1080,W,2
1080,T,1
223,S,1
223,C,2
223,E,2
223,K,1
223,X,1
223,D,1
223,G,1
223,T,1
1339,U,1
1339,Z,1
1339,W,1
1339,M,1
1339,E,1
1339,D,1
1339,B,1
1339,G,1
1339,H,1
1339,L,1
167,W,1
167,Y,2
167,K,1
167,O,1
167,S,1
167,T,1
167,L,1
167,C,1
167,R,1
1715,E,2
1715,S,1
1715,C,1
1715,T,2
1715,H,1
1715,K,1
1715,Y,1
1715,R,1
1381,F,1
1381,G,1
1381,E,1
1381,M,2
1381,Y,1
1381,V,1
1381,D,1
1381,K,1
1381,Z,1
961,J,2
961,G,1
961,M,1
961,C,1
961,R,2
961,Y,1
961,H,1
961,D,1
883,C,3
883,W,2
883,S,1
883,E,1
883,F,1
883,U,1
883,O,1
1263,C,1
1263,Y,2
1263,W,2
1263,B,1
1263,G,1
1263,T,1
1263,O,1
1263,M,1
411,D,3
411,H,1
411,S,1
411,V,1
411,B,1
411,K,1
411,E,1
411,C,1
454,E,1
454,S,1
454,P,2
454,B,1
454,W,1
454,J,1
454,L,1
454,C,1
454,O,1
2115,C,2
2115,G,1
2115,N,1
2115,T,1
2115,W,1
2115,[,1
2115,J,1
2115,K,1
2115,E,1
2150,G,2
2150,X,2
2150,P,1
2150,J,1
2150,T,1
2150,V,1
2150,S,1
2150,Z,1
1999,O,1
1999,U,1
1999,K,2
1999,Y,1
1999,E,2
1999,B,1
1999,G,1
1999,T,1
379,K,1
379,U,1
379,D,1
379,S,1
379,V,1
379,Q,1
379,E,1
379,Z,1
379,N,1
379,H,1
710,[,1
710,M,1
710,T,1
710,E,2
710,K,2
710,Z,1
710,J,1
710,R,1
1921,U,1
1921,Z,2
1921,B,2
1921,Y,2
1921,V,1
1921,O,2
755,W,1
755,N,1
755,Y,3
755,R,2
755,S,2
755,[,1
1127,S,2
1127,R,1
1127,W,2
1127,Z,1
1127,X,1
1127,P,1
1127,G,1
1127,Q,1
1964,D,1
1964,I,1
1964,L,1
1964,Y,1
1964,U,1
1964,Q,1
1964,R,1
1964,M,1
1964,T,1
1964,P,1
2214,W,1
2214,P,1
2214,T,1
2214,R,2
2214,G,1
2214,C,1
2214,D,1
2214,X,1
2214,Y,1
2251,G,2
2251,[,1
2251,E,1
2251,J,1
2251,Q,1
2251,V,1
2251,T,2
2251,O,1
10,H,1
10,Z,1
10,M,1
10,C,2
10,Y,1
10,T,1
10,D,1
10,V,1
10,R,1
55,M,2
55,Q,1
55,R,2
55,Z,1
55,[,1
55,I,1
55,D,1
55,E,1
1879,C,1
1879,Q,1
1879,W,1
1879,K,1
1879,P,1
1879,G,1
1879,D,1
1879,E,1
1879,Y,1
1879,M,1
648,S,1
648,V,1
648,O,1
648,P,1
648,Y,1
648,H,1
648,D,2
648,E,1
648,G,1
165,U,1
165,C,1
165,K,1
165,Z,1
165,N,1
165,Y,3
165,T,1
165,B,1
926,Y,1
926,T,1
926,D,1
926,E,1
926,H,2
926,Q,1
926,L,1
926,F,1
926,J,1
1717,Z,2
1717,U,1
1717,G,2
1717,H,1
1717,E,1
1717,K,2
1717,L,1
120,C,2
120,U,2
120,W,1
120,O,1
120,Y,1
120,P,1
120,S,1
120,R,1
1383,S,1
1383,G,2
1383,E,1
1383,R,1
1383,Y,1
1383,F,1
1383,C,1
1383,Z,1
1383,K,1
2008,S,2
2008,C,2
2008,W,2
2008,Y,1
2008,F,1
2008,D,2
549,X,1
549,N,1
549,U,2
549,S,1
549,Y,1
549,M,1
549,L,1
549,K,1
549,P,1
198,K,1
198,X,2
198,O,1
198,Z,3
198,J,1
198,V,1
198,[,1
1884,C,1
1884,E,1
1884,Y,3
1884,Z,1
1884,L,1
1884,G,2
1884,S,1
1082,O,1
1082,U,2
1082,R,1
1082,Y,1
1082,[,1
1082,N,1
1082,F,1
1082,P,1
1082,M,1
221,M,1
221,D,1
221,C,1
221,G,1
221,H,1
221,T,1
221,E,2
221,K,1
221,Z,1
2070,W,1
2070,U,1
2070,C,2
2070,E,1
2070,Y,1
2070,P,1
2070,G,3
2035,X,1
2035,T,1
2035,B,1
2035,Z,1
2035,R,2
2035,I,1
2035,N,1
2035,O,1
2035,M,1
574,J,2
574,R,1
574,P,1
574,Z,1
574,X,1
574,S,1
574,O,1
574,W,1
574,Q,1
531,K,1
531,Y,1
531,P,1
531,T,1
531,F,1
531,G,1
531,V,1
531,U,1
531,X,1
531,M,1
1792,O,1
1792,U,1
1792,E,2
1792,F,1
1792,B,1
1792,Q,1
1792,V,1
1792,T,1
1792,[,1
7,C,1
7,B,1
7,T,2
7,L,1
7,U,1
7,G,1
7,F,1
7,D,2
259,F,1
259,G,1
259,E,2
259,Y,1
259,V,1
259,R,1
259,I,1
259,C,1
259,S,1
675,C,1
675,W,2
675,U,1
675,P,1
675,T,1
675,B,1
675,O,1
675,E,1
675,Y,1
1844,C,1
1844,H,1
1844,G,1
1844,Z,1
1844,D,2
1844,V,1
1844,W,1
1844,M,1
1844,B,1
1007,L,1
1007,D,2
1007,Y,2
1007,K,1
1007,[,1
1007,E,2
1007,V,1
1493,N,1
1493,P,1
1493,X,1
1493,K,2
1493,U,1
1493,B,1
1493,C,1
1493,J,1
1493,W,1
630,C,3
630,E,1
630,R,1
630,U,1
630,Z,1
630,[,1
630,X,1
630,W,1
1801,Y,1
1801,C,1
1801,L,1
1801,B,1
1801,G,1
1801,E,1
1801,F,1
1801,R,1
1801,[,1
1801,N,1
158,E,1
158,Q,1
158,Z,1
158,G,1
158,O,1
158,J,1
158,B,1
158,P,1
158,H,1
158,U,1
1959,U,2
1959,M,1
1959,G,1
1959,B,2
1959,Q,1
1959,N,1
1959,Y,1
1959,R,1
768,W,1
768,U,1
768,G,1
768,S,1
768,E,1
768,Z,1
768,C,1
768,R,1
768,D,1
768,X,1
68,W,2
68,E,2
68,R,1
68,Y,1
68,C,1
68,S,1
68,O,1
68,G,1
2190,X,2
2190,C,1
2190,S,2
2190,T,1
2190,N,1
2190,K,1
2190,[,1
2190,U,1
494,E,1
494,Z,1
494,T,1
494,W,2
494,H,1
494,B,1
494,M,2
494,J,1
1637,U,1
1637,C,1
1637,T,1
1637,J,1
1637,G,1
1637,K,1
1637,Z,2
1637,B,1
1637,Y,1
469,Y,1
469,Q,1
469,S,2
469,G,1
469,M,1
469,T,1
469,P,1
469,[,1
469,V,1
2128,E,2
2128,Y,1
2128,L,2
2128,J,1
2128,Q,1
2128,R,1
2128,D,1
2128,I,1
2291,J,1
2291,E,2
2291,X,1
2291,M,2
2291,G,1
2291,Y,1
2291,B,1
2291,Q,1
301,B,2
301,E,1
301,N,2
301,X,2
301,P,1
301,Y,1
301,L,1
1536,C,2
1536,E,2
1536,Y,1
1536,W,1
1536,J,1
1536,R,1
1536,O,1
1536,V,1
795,W,2
795,C,2
795,J,1
795,N,1
795,E,1
795,O,1
795,G,1
795,V,1
651,O,1
651,Z,1
651,R,1
651,Y,1
651,D,1
651,B,1
651,Q,1
651,S,2
651,V,1
1860,C,3
1860,U,1
1860,T,1
1860,S,1
1860,W,1
1860,G,1
1860,Y,1
1860,E,1
280,W,2
280,C,2
280,G,1
280,T,1
280,B,1
280,E,1
280,R,1
280,K,1
1023,L,1
1023,S,1
1023,Y,1
1023,C,2
1023,E,2
1023,Q,1
1023,H,1
1023,T,1
1066,S,1
1066,Y,1
1066,H,1
1066,E,1
1066,Q,1
1066,I,1
1066,J,1
1066,G,1
1066,R,1
1066,W,1
2011,S,1
2011,U,2
2011,P,1
2011,K,1
2011,G,1
2011,C,1
2011,F,1
2011,O,1
2011,D,1
1322,S,1
1322,O,1
1322,Y,1
1322,J,1
1322,F,2
1322,Q,1
1322,K,1
1322,R,1
1322,M,1
181,O,1
181,S,1
181,Z,1
181,R,1
181,U,1
181,Y,1
181,F,1
181,T,1
181,M,1
181,W,1
550,J,1
550,E,1
550,D,2
550,B,1
550,F,1
550,K,2
550,C,1
550,Y,1
987,C,1
987,G,1
987,P,1
987,O,1
987,B,1
987,R,1
987,W,2
987,E,1
987,Y,1
1367,C,1
1367,R,2
1367,P,1
1367,K,2
1367,Y,1
1367,V,1
1367,X,1
1367,O,1
515,H,1
515,I,1
515,Q,1
515,W,1
515,G,1
515,T,1
515,M,1
515,O,1
515,V,1
515,N,1
1186,G,1
1186,O,2
1186,M,1
1186,N,1
1186,I,1
1186,J,1
1186,P,1
1186,E,1
1186,L,1
1512,S,1
1512,M,2
1512,H,1
1512,B,1
1512,X,1
1512,E,2
1512,I,1
1512,G,1
360,C,3
360,W,1
360,G,1
360,E,1
360,D,1
360,Y,1
360,S,1
360,T,1
408,W,1
408,C,1
408,E,2
408,U,1
408,Z,2
408,R,1
408,P,1
408,B,1
2149,G,2
2149,S,1
2149,U,1
2149,I,1
2149,R,1
2149,Y,2
2149,Q,1
2149,W,1
1287,S,1
1287,U,1
1287,Z,1
1287,C,1
1287,M,1
1287,V,1
1287,K,1
1287,E,1
1287,P,1
1287,O,1
1656,P,1
1656,T,2
1656,H,1
1656,V,1
1656,B,1
1656,K,1
1656,O,1
1656,F,1
1656,E,1
1613,Q,1
1613,J,1
1613,T,1
1613,E,1
1613,M,1
1613,V,1
1613,Y,1
1613,G,1
1613,[,1
1613,K,1
709,J,1
709,E,1
709,G,1
709,K,1
709,H,1
709,L,1
709,C,1
709,S,1
709,W,1
709,Y,1
34,W,3
34,Y,1
34,E,1
34,O,2
34,S,2
34,T,1
71,G,1
71,V,1
71,K,1
71,W,1
71,X,1
71,I,1
71,F,1
71,D,1
71,Y,1
71,U,1
1597,D,3
1597,K,1
1597,P,1
1597,E,1
1597,X,1
1597,W,1
1597,M,1
1597,Z,1
1146,E,2
1146,O,1
1146,X,1
1146,B,2
1146,N,1
1146,H,1
1146,K,1
1146,Q,1
771,U,1
771,D,1
771,K,1
771,C,1
771,L,2
771,G,1
771,H,1
771,Y,1
771,W,1
1103,C,2
1103,U,1
1103,E,1
1103,Y,1
1103,B,1
1103,P,1
1103,H,1
1103,R,1
1103,Z,1
1940,R,1
1940,S,2
1940,C,2
1940,V,2
1940,U,1
1940,Y,1
1940,M,1
2230,O,1
2230,U,1
2230,D,1
2230,T,1
2230,E,1
2230,Q,1
2230,X,1
2230,H,1
2230,P,1
2230,K,1
2275,C,2
2275,E,2
2275,X,1
2275,O,1
2275,L,1
2275,S,1
2275,M,1
2275,D,1
318,Y,1
318,N,1
318,R,1
318,P,2
318,I,2
318,G,2
318,L,1
1247,S,1
1247,C,2
1247,Y,1
1247,W,1
1247,U,2
1247,P,1
1247,E,1
1247,B,1
1696,C,3
1696,U,2
1696,S,1
1696,W,2
1696,F,1
1696,B,1
435,D,3
435,H,1
435,O,2
435,E,1
435,K,1
435,T,1
435,Y,1
470,O,1
470,D,1
470,S,1
470,J,1
470,P,1
470,Q,1
470,Y,1
470,X,1
470,W,1
470,U,1
2131,N,1
2131,G,2
2131,C,1
2131,B,1
2131,Z,1
2131,U,1
2131,E,1
2131,L,1
2131,J,1
691,W,1
691,Y,1
691,M,1
691,R,1
691,G,1
691,C,1
691,S,1
691,O,1
691,J,1
691,F,1
1432,O,1
1432,W,3
1432,S,1
1432,U,1
1432,C,2
1432,E,1
1432,G,1
240,X,1
240,U,1
240,M,1
240,O,1
240,E,1
240,S,1
240,B,1
240,H,2
240,D,1
1477,W,2
1477,G,1
1477,S,1
1477,Y,2
1477,U,1
1477,E,1
1477,C,1
1477,J,1
2069,C,4
2069,W,1
2069,O,1
2069,S,1
2069,P,2
2069,R,1
141,J,1
141,X,1
141,G,1
141,E,1
141,Q,1
141,T,1
141,I,1
141,V,1
141,B,1
141,U,1
1733,C,2
1733,F,1
1733,P,1
1733,X,1
1733,S,1
1733,Y,1
1733,W,1
1733,U,1
1733,T,1
590,S,1
590,C,2
590,U,2
590,W,1
590,O,2
590,J,1
590,E,1
104,S,1
104,B,1
104,P,1
104,W,1
104,Y,2
104,[,2
104,C,1
104,Q,1
947,Z,1
947,J,1
947,M,2
947,O,1
947,U,1
947,S,1
947,E,1
947,C,1
947,F,1
2094,S,1
2094,D,1
2094,Y,1
2094,M,2
2094,K,1
2094,P,2
2094,C,2
1818,C,3
1818,O,1
1818,W,1
1818,Y,1
1818,R,1
1818,L,1
1818,E,1
1818,M,1
629,B,2
629,M,1
629,D,1
629,G,1
629,U,1
629,T,1
629,W,1
629,F,1
629,L,1
48,Z,1
48,W,2
48,S,1
48,T,1
48,B,1
48,Q,1
48,C,1
48,M,1
48,G,1
1283,P,1
1283,E,1
1283,R,2
1283,Y,1
1283,N,1
1283,G,1
1283,B,1
1283,W,1
1283,L,1
1652,P,1
1652,T,2
1652,H,1
1652,L,1
1652,X,1
1652,M,1
1652,S,1
1652,N,1
1652,Y,1
826,C,1
826,Y,1
826,N,1
826,Z,1
826,H,1
826,F,1
826,S,1
826,R,2
826,K,1
1617,C,2
1617,Z,1
1617,U,1
1617,D,2
1617,J,1
1617,B,1
1617,X,1
1617,L,1
1979,D,1
1979,I,2
1979,E,2
1979,L,2
1979,T,1
1979,V,1
1979,Q,1
399,C,2
399,L,2
399,Z,1
399,I,1
399,D,1
399,B,2
399,G,1
748,Y,1
748,S,1
748,B,2
748,G,1
748,P,2
748,K,1
748,E,1
748,O,1
2209,C,2
2209,S,1
2209,Y,1
2209,W,1
2209,U,1
2209,E,1
2209,B,1
2209,O,1
2209,R,1
321,S,1
321,D,1
321,G,1
321,Z,1
321,T,1
321,B,1
321,C,1
321,K,1
321,X,1
321,H,1
1182,L,1
1182,G,1
1182,T,1
1182,V,1
1182,D,1
1182,B,1
1182,P,1
1182,S,1
1182,I,1
1182,Z,1
1516,C,2
1516,S,1
1516,Y,1
1516,E,1
1516,D,1
1516,L,1
1516,G,1
1516,O,1
1516,X,1
1984,D,2
1984,Y,1
1984,O,1
1984,H,1
1984,W,2
1984,E,1
1984,B,1
1984,S,1
364,K,1
364,Q,1
364,D,3
364,B,1
364,C,1
364,S,1
364,Z,1
364,V,1
449,W,1
449,D,2
449,G,1
449,N,2
449,T,1
449,J,1
449,B,1
449,C,1
2108,Y,2
2108,B,1
2108,Z,1
2108,C,1
2108,R,1
2108,K,1
2108,L,1
2108,O,1
2108,F,1
279,Y,1
279,E,2
279,V,2
279,J,1
279,L,1
279,[,1
279,X,1
279,N,1
2015,M,1
2015,W,1
2015,C,1
2015,J,1
2015,G,1
2015,O,1
2015,Y,2
2015,Z,1
2015,I,1
1326,S,1
1326,E,1
1326,N,2
1326,Q,1
1326,D,1
1326,Z,1
1326,B,1
1326,W,1
1326,Y,1
185,C,1
185,S,2
185,W,2
185,Y,1
185,Z,1
185,B,1
185,F,1
185,N,1
554,R,1
554,Z,1
554,D,2
554,M,1
554,U,1
554,L,2
554,P,1
554,E,1
1363,M,1
1363,W,1
1363,T,1
1363,P,2
1363,X,1
1363,Y,1
1363,L,1
1363,G,1
1363,C,1
983,E,1
983,Z,1
983,O,1
983,T,1
983,H,1
983,I,1
983,J,1
983,C,1
983,V,2
511,D,3
511,Y,2
511,S,2
511,C,1
511,E,1
511,P,1
655,U,2
655,Q,1
655,P,1
655,D,1
655,Y,1
655,[,1
655,E,1
655,R,1
655,M,1
284,O,1
284,S,1
284,R,1
284,F,1
284,X,2
284,M,1
284,W,1
284,D,1
284,E,1
1864,C,3
1864,W,3
1864,R,1
1864,O,1
1864,Z,1
1864,J,1
1027,J,1
1027,B,1
1027,X,1
1027,O,1
1027,N,1
1027,S,2
1027,G,1
1027,I,1
1027,U,1
610,W,1
610,M,1
610,K,2
610,F,1
610,Z,1
610,V,1
610,D,1
610,H,1
610,N,1
1821,C,2
1821,U,1
1821,S,1
1821,J,1
1821,W,2
1821,K,1
1821,F,1
1821,D,1
1062,C,2
1062,U,2
1062,X,1
1062,Y,1
1062,P,2
1062,W,1
1062,S,1
145,P,2
145,I,1
145,N,1
145,C,1
145,L,1
145,X,1
145,H,1
